1697617185664,1795
1697617185672,1783
1697617185680,1771
1697617185688,1762
1697617185696,1754
1697617185704,1744
1697617185712,1730
1697617185720,1715
1697617185728,1700
1697617185736,1689
1697617185744,1681
1697617185752,1675
1697617185760,1672
1697617185768,1666
1697617185776,1650
1697617185784,1622
1697617185792,1583
1697617185800,1529
1697617185808,1461
1697617185816,1387
1697617185824,1312
1697617185832,1239
1697617185840,1173
1697617185848,1113
1697617185856,1056
1697617185864,1001
1697617185872,951
1697617185880,905
1697617185888,870
1697617185896,854
1697617185904,863
1697617185912,895
1697617185920,946
1697617185928,1012
1697617185936,1089
1697617185944,1174
1697617185952,1261
1697617185960,1348
1697617185968,1435
1697617185976,1522
1697617185984,1608
1697617185992,1693
1697617186000,1778
1697617186008,1866
1697617186016,1957
1697617186024,2045
1697617186032,2119
1697617186040,2171
1697617186048,2203
1697617186056,2232
1697617186064,2265
1697617186072,2298
1697617186080,2329
1697617186088,2356
1697617186096,2386
1697617186104,2419
1697617186112,2449
1697617186120,2472
1697617186128,2491
1697617186136,2506
1697617186144,2510
1697617186152,2503
1697617186160,2487
1697617186168,2462
1697617186176,2429
1697617186184,2386
1697617186192,2337
1697617186200,2277
1697617186208,2208
1697617186216,2130
1697617186224,2051
1697617186232,1969
1697617186240,1888
1697617186248,1806
1697617186256,1727
1697617186264,1658
1697617186272,1605
1697617186280,1569
1697617186288,1546
1697617186296,1538
1697617186304,1545
1697617186312,1564
1697617186320,1590
1697617186328,1622
1697617186336,1654
1697617186344,1685
1697617186352,1713
1697617186360,1742
1697617186368,1775
1697617186376,1810
1697617186384,1848
1697617186392,1884
1697617186400,1920
1697617186408,1956
1697617186416,1995
1697617186424,2038
1697617186432,2084
1697617186440,2124
1697617186448,2155
1697617186456,2179
1697617186464,2192
1697617186472,2189
1697617186480,2176
1697617186488,2156
1697617186496,2134
1697617186504,2109
1697617186512,2084
1697617186520,2058
1697617186528,2031
1697617186536,2002
1697617186544,1970
1697617186552,1938
1697617186560,1913
1697617186568,1897
1697617186576,1892
1697617186584,1900
1697617186592,1918
1697617186600,1943
1697617186608,1974
1697617186616,2014
1697617186624,2063
1697617186632,2118
1697617186640,2177
1697617186648,2239
1697617186656,2300
1697617186664,2360
1697617186672,2418
1697617186680,2475
1697617186688,2529
1697617186696,2578
1697617186704,2619
1697617186712,2654
1697617186720,2685
1697617186728,2715
1697617186736,2740
1697617186744,2762
1697617186752,2780
1697617186760,2792
1697617186768,2798
1697617186776,2801
1697617186784,2797
1697617186792,2787
1697617186800,2773
1697617186808,2754
1697617186816,2735
1697617186824,2711
1697617186832,2685
1697617186840,2652
1697617186848,2616
1697617186856,2574
1697617186864,2529
1697617186872,2479
1697617186880,2426
1697617186888,2369
1697617186896,2310
1697617186904,2248
1697617186912,2183
1697617186920,2119
1697617186928,2056
1697617186936,1995
1697617186944,1939
1697617186952,1888
1697617186960,1844
1697617186968,1806
1697617186976,1775
1697617186984,1750
1697617186992,1736
1697617187000,1727
1697617187008,1717
1697617187016,1708
1697617187024,1698
1697617187032,1688
1697617187040,1679
1697617187048,1675
1697617187056,1674
1697617187064,1674
1697617187072,1671
1697617187080,1664
1697617187088,1656
1697617187096,1650
1697617187104,1652
1697617187112,1661
1697617187120,1674
1697617187128,1687
1697617187136,1692
1697617187144,1687
1697617187152,1674
1697617187160,1653
1697617187168,1622
1697617187176,1583
1697617187184,1529
1697617187192,1466
1697617187200,1400
1697617187208,1341
1697617187216,1283
1697617187224,1227
1697617187232,1170
1697617187240,1117
1697617187248,1074
1697617187256,1048
1697617187264,1040
1697617187272,1050
1697617187280,1077
1697617187288,1123
1697617187296,1177
1697617187304,1237
1697617187312,1301
1697617187320,1368
1697617187328,1431
1697617187336,1489
1697617187344,1543
1697617187352,1592
1697617187360,1636
1697617187368,1680
1697617187376,1720
1697617187384,1758
1697617187392,1793
1697617187400,1825
1697617187408,1849
1697617187416,1865
1697617187424,1881
1697617187432,1897
1697617187440,1912
1697617187448,1929
1697617187456,1944
1697617187464,1958
1697617187472,1972
1697617187480,1989
1697617187488,2008
1697617187496,2023
1697617187504,2037
1697617187512,2048
1697617187520,2053
1697617187528,2051
1697617187536,2045
1697617187544,2040
1697617187552,2032
1697617187560,2017
1697617187568,1998
1697617187576,1975
1697617187584,1949
1697617187592,1924
1697617187600,1900
1697617187608,1875
1697617187616,1850
1697617187624,1827
1697617187632,1805
1697617187640,1783
1697617187648,1764
1697617187656,1751
1697617187664,1744
1697617187672,1741
1697617187680,1745
1697617187688,1756
1697617187696,1769
1697617187704,1785
1697617187712,1810
1697617187720,1834
1697617187728,1853
1697617187736,1871
1697617187744,1890
1697617187752,1909
1697617187760,1928
1697617187768,1952
1697617187776,1975
1697617187784,1997
1697617187792,2022
1697617187800,2056
1697617187808,2098
1697617187816,2144
1697617187824,2192
1697617187832,2235
1697617187840,2271
1697617187848,2295
1697617187856,2303
1697617187864,2293
1697617187872,2264
1697617187880,2225
1697617187888,2174
1697617187896,2116
1697617187904,2052
1697617187912,1983
1697617187920,1913
1697617187928,1844
1697617187936,1777
1697617187944,1714
1697617187952,1665
1697617187960,1642
1697617187968,1643
1697617187976,1666
1697617187984,1704
1697617187992,1755
1697617188000,1813
1697617188008,1878
1697617188016,1946
1697617188024,2012
1697617188032,2072
1697617188040,2124
1697617188048,2170
1697617188056,2208
1697617188064,2239
1697617188072,2265
1697617188080,2284
1697617188088,2299
1697617188096,2315
1697617188104,2332
1697617188112,2353
1697617188120,2378
1697617188128,2409
1697617188136,2443
1697617188144,2479
1697617188152,2517
1697617188160,2555
1697617188168,2595
1697617188176,2632
1697617188184,2667
1697617188192,2698
1697617188200,2723
1697617188208,2742
1697617188216,2752
1697617188224,2755
1697617188232,2747
1697617188240,2725
1697617188248,2696
1697617188256,2660
1697617188264,2615
1697617188272,2562
1697617188280,2507
1697617188288,2447
1697617188296,2387
1697617188304,2324
1697617188312,2266
1697617188320,2213
1697617188328,2166
1697617188336,2125
1697617188344,2089
1697617188352,2060
1697617188360,2041
1697617188368,2031
1697617188376,2029
1697617188384,2034
1697617188392,2041
1697617188400,2052
1697617188408,2064
1697617188416,2079
1697617188424,2095
1697617188432,2109
1697617188440,2127
1697617188448,2143
1697617188456,2157
1697617188464,2169
1697617188472,2181
1697617188480,2196
1697617188488,2218
1697617188496,2247
1697617188504,2280
1697617188512,2318
1697617188520,2353
1697617188528,2383
1697617188536,2406
1697617188544,2417
1697617188552,2415
1697617188560,2399
1697617188568,2370
1697617188576,2325
1697617188584,2269
1697617188592,2203
1697617188600,2127
1697617188608,2042
1697617188616,1951
1697617188624,1853
1697617188632,1743
1697617188640,1627
1697617188648,1524
1697617188656,1442
1697617188664,1383
1697617188672,1344
1697617188680,1323
1697617188688,1316
1697617188696,1317
1697617188704,1322
1697617188712,1326
1697617188720,1332
1697617188728,1341
1697617188736,1353
1697617188744,1364
1697617188752,1372
1697617188760,1381
1697617188768,1395
1697617188776,1415
1697617188784,1441
1697617188792,1477
1697617188800,1521
1697617188808,1574
1697617188816,1641
1697617188824,1717
1697617188832,1801
1697617188840,1881
1697617188848,1949
1697617188856,2013
1697617188864,2081
1697617188872,2152
1697617188880,2225
1697617188888,2299
1697617188896,2370
1697617188904,2432
1697617188912,2484
1697617188920,2527
1697617188928,2558
1697617188936,2575
1697617188944,2581
1697617188952,2577
1697617188960,2562
1697617188968,2534
1697617188976,2492
1697617188984,2442
1697617188992,2393
1697617189000,2340
1697617189008,2286
1697617189016,2237
1697617189024,2195
1697617189032,2157
1697617189040,2126
1697617189048,2102
1697617189056,2085
1697617189064,2077
1697617189072,2078
1697617189080,2084
1697617189088,2096
1697617189096,2114
1697617189104,2135
1697617189112,2156
1697617189120,2174
1697617189128,2190
1697617189136,2204
1697617189144,2214
1697617189152,2225
1697617189160,2232
1697617189168,2232
1697617189176,2227
1697617189184,2219
1697617189192,2210
1697617189200,2203
1697617189208,2202
1697617189216,2209
1697617189224,2220
1697617189232,2232
1697617189240,2244
1697617189248,2250
1697617189256,2246
1697617189264,2233
1697617189272,2212
1697617189280,2180
1697617189288,2140
1697617189296,2091
1697617189304,2039
1697617189312,1984
1697617189320,1926
1697617189328,1869
1697617189336,1815
1697617189344,1769
1697617189352,1733
1697617189360,1709
1697617189368,1698
1697617189376,1703
1697617189384,1722
1697617189392,1754
1697617189400,1794
1697617189408,1839
1697617189416,1886
1697617189424,1932
1697617189432,1976
1697617189440,2016
1697617189448,2048
1697617189456,2068
1697617189464,2080
1697617189472,2088
1697617189480,2088
1697617189488,2081
1697617189496,2068
1697617189504,2053
1697617189512,2036
1697617189520,2017
1697617189528,1997
1697617189536,1976
1697617189544,1956
1697617189552,1938
1697617189560,1921
1697617189568,1904
1697617189576,1884
1697617189584,1865
1697617189592,1849
1697617189600,1839
1697617189608,1831
1697617189616,1825
1697617189624,1825
1697617189632,1828
1697617189640,1829
1697617189648,1827
1697617189656,1823
1697617189664,1820
1697617189672,1814
1697617189680,1803
1697617189688,1791
1697617189696,1780
1697617189704,1766
1697617189712,1747
1697617189720,1725
1697617189728,1699
1697617189736,1672
1697617189744,1642
1697617189752,1609
1697617189760,1569
1697617189768,1526
1697617189776,1482
1697617189784,1444
1697617189792,1416
1697617189800,1400
1697617189808,1396
1697617189816,1404
1697617189824,1426
1697617189832,1462
1697617189840,1509
1697617189848,1561
1697617189856,1605
1697617189864,1646
1697617189872,1685
1697617189880,1723
1697617189888,1761
1697617189896,1802
1697617189904,1840
1697617189912,1877
1697617189920,1911
1697617189928,1943
1697617189936,1976
1697617189944,2012
1697617189952,2051
1697617189960,2094
1697617189968,2139
1697617189976,2179
1697617189984,2210
1697617189992,2227
1697617190000,2229
1697617190008,2214
1697617190016,2188
1697617190024,2147
1697617190032,2098
1697617190040,2041
1697617190048,1979
1697617190056,1915
1697617190064,1848
1697617190072,1774
1697617190080,1694
1697617190088,1614
1697617190096,1548
1697617190104,1502
1697617190112,1477
1697617190120,1477
1697617190128,1495
1697617190136,1524
1697617190144,1558
1697617190152,1599
1697617190160,1645
1697617190168,1687
1697617190176,1722
1697617190184,1753
1697617190192,1774
1697617190200,1788
1697617190208,1792
1697617190216,1792
1697617190224,1782
1697617190232,1769
1697617190240,1756
1697617190248,1747
1697617190256,1744
1697617190264,1749
1697617190272,1757
1697617190280,1766
1697617190288,1780
1697617190296,1798
1697617190304,1818
1697617190312,1839
1697617190320,1858
1697617190328,1875
1697617190336,1890
1697617190344,1905
1697617190352,1923
1697617190360,1941
1697617190368,1956
1697617190376,1965
1697617190384,1969
1697617190392,1967
1697617190400,1958
1697617190408,1943
1697617190416,1920
1697617190424,1897
1697617190432,1874
1697617190440,1853
1697617190448,1837
1697617190456,1827
1697617190464,1822
1697617190472,1815
1697617190480,1808
1697617190488,1799
1697617190496,1792
1697617190504,1791
1697617190512,1796
1697617190520,1808
1697617190528,1828
1697617190536,1856
1697617190544,1892
1697617190552,1930
1697617190560,1968
1697617190568,2010
1697617190576,2051
1697617190584,2090
1697617190592,2127
1697617190600,2160
1697617190608,2190
1697617190616,2217
1697617190624,2239
1697617190632,2258
1697617190640,2274
1697617190648,2284
1697617190656,2289
1697617190664,2296
1697617190672,2309
1697617190680,2333
1697617190688,2371
1697617190696,2421
1697617190704,2480
1697617190712,2538
1697617190720,2595
1697617190728,2645
1697617190736,2679
1697617190744,2684
1697617190752,2663
1697617190760,2622
1697617190768,2572
1697617190776,2515
1697617190784,2448
1697617190792,2372
1697617190800,2291
1697617190808,2207
1697617190816,2129
1697617190824,2059
1697617190832,1999
1697617190840,1954
1697617190848,1930
1697617190856,1934
1697617190864,1967
1697617190872,2023
1697617190880,2096
1697617190888,2179
1697617190896,2266
1697617190904,2353
1697617190912,2440
1697617190920,2526
1697617190928,2607
1697617190936,2669
1697617190944,2711
1697617190952,2736
1697617190960,2750
1697617190968,2753
1697617190976,2748
1697617190984,2741
1697617190992,2736
1697617191000,2737
1697617191008,2744
1697617191016,2758
1697617191024,2779
1697617191032,2804
1697617191040,2833
1697617191048,2868
1697617191056,2909
1697617191064,2951
1697617191072,2989
1697617191080,3022
1697617191088,3045
1697617191096,3057
1697617191104,3054
1697617191112,3034
1697617191120,2995
1697617191128,2941
1697617191136,2879
1697617191144,2810
1697617191152,2737
1697617191160,2662
1697617191168,2589
1697617191176,2526
1697617191184,2473
1697617191192,2427
1697617191200,2379
1697617191208,2328
1697617191216,2278
1697617191224,2230
1697617191232,2179
1697617191240,2129
1697617191248,2083
1697617191256,2039
1697617191264,1996
1697617191272,1955
1697617191280,1916
1697617191288,1879
1697617191296,1847
1697617191304,1822
1697617191312,1798
1697617191320,1778
1697617191328,1766
1697617191336,1760
1697617191344,1762
1697617191352,1765
1697617191360,1766
1697617191368,1767
1697617191376,1763
1697617191384,1758
1697617191392,1753
1697617191400,1749
1697617191408,1748
1697617191416,1748
1697617191424,1755
1697617191432,1774
1697617191440,1805
1697617191448,1841
1697617191456,1883
1697617191464,1929
1697617191472,1972
1697617191480,2007
1697617191488,2031
1697617191496,2043
1697617191504,2035
1697617191512,2010
1697617191520,1973
1697617191528,1929
1697617191536,1873
1697617191544,1810
1697617191552,1739
1697617191560,1660
1697617191568,1574
1697617191576,1492
1697617191584,1425
1697617191592,1379
1697617191600,1360
1697617191608,1374
1697617191616,1421
1697617191624,1496
1697617191632,1591
1697617191640,1687
1697617191648,1772
1697617191656,1848
1697617191664,1920
1697617191672,1992
1697617191680,2065
1697617191688,2133
1697617191696,2187
1697617191704,2230
1697617191712,2261
1697617191720,2280
1697617191728,2292
1697617191736,2298
1697617191744,2297
1697617191752,2292
1697617191760,2284
1697617191768,2271
1697617191776,2255
1697617191784,2240
1697617191792,2228
1697617191800,2217
1697617191808,2207
1697617191816,2198
1697617191824,2187
1697617191832,2173
1697617191840,2158
1697617191848,2146
1697617191856,2133
1697617191864,2109
1697617191872,2077
1697617191880,2042
1697617191888,2007
1697617191896,1968
1697617191904,1927
1697617191912,1886
1697617191920,1842
1697617191928,1797
1697617191936,1750
1697617191944,1698
1697617191952,1639
1697617191960,1578
1697617191968,1517
1697617191976,1456
1697617191984,1399
1697617191992,1349
1697617192000,1313
1697617192008,1288
1697617192016,1276
1697617192024,1277
1697617192032,1292
1697617192040,1320
1697617192048,1357
1697617192056,1399
1697617192064,1449
1697617192072,1503
1697617192080,1562
1697617192088,1623
1697617192096,1683
1697617192104,1736
1697617192112,1777
1697617192120,1810
1697617192128,1842
1697617192136,1876
1697617192144,1908
1697617192152,1938
1697617192160,1967
1697617192168,1995
1697617192176,2019
1697617192184,2039
1697617192192,2060
1697617192200,2081
1697617192208,2103
1697617192216,2125
1697617192224,2148
1697617192232,2181
1697617192240,2224
1697617192248,2278
1697617192256,2339
1697617192264,2400
1697617192272,2456
1697617192280,2501
1697617192288,2530
1697617192296,2541
1697617192304,2528
1697617192312,2492
1697617192320,2437
1697617192328,2365
1697617192336,2285
1697617192344,2195
1697617192352,2094
1697617192360,1987
1697617192368,1874
1697617192376,1757
1697617192384,1650
1697617192392,1567
1697617192400,1512
1697617192408,1489
1697617192416,1498
1697617192424,1531
1697617192432,1584
1697617192440,1649
1697617192448,1715
1697617192456,1772
1697617192464,1818
1697617192472,1856
1697617192480,1887
1697617192488,1913
1697617192496,1932
1697617192504,1941
1697617192512,1942
1697617192520,1943
1697617192528,1945
1697617192536,1950
1697617192544,1960
1697617192552,1978
1697617192560,2009
1697617192568,2050
1697617192576,2096
1697617192584,2149
1697617192592,2206
1697617192600,2263
1697617192608,2320
1697617192616,2373
1697617192624,2419
1697617192632,2456
1697617192640,2483
1697617192648,2499
1697617192656,2512
1697617192664,2513
1697617192672,2504
1697617192680,2486
1697617192688,2460
1697617192696,2427
1697617192704,2393
1697617192712,2358
1697617192720,2321
1697617192728,2285
1697617192736,2248
1697617192744,2211
1697617192752,2173
1697617192760,2132
1697617192768,2086
1697617192776,2037
1697617192784,1983
1697617192792,1928
1697617192800,1879
